	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
189_DCM	98.3214	97.5230	95.5589	97.0500	97.3717	95.9592	96.9952	98.3993	98.1140	99.0941	99.3438	98.8839	99.2400	98.3141	99.4900	98.9206	98.4552	98.8639	98.6889	98.8615	99.0579	98.2227	98.9361	99.3898	99.0750	99.1098	98.9217	99.0605	98.7060	99.2758	99.2237	99.0194	98.5579	98.9735	99.2148	99.2549	98.9904	96.6186	98.4987	97.9976	98.4846	95.6200	95.3594	96.5280	97.3650	93.9560	96.5227	97.3947	97.8907	98.8712	97.9548	98.5518	97.9412	96.9427	98.6009	98.2377	95.1515	98.2058	93.4767	94.3310	95.2091	93.2343	95.5392	94.3347	98.7151	97.7092	98.8852	97.9699	97.4616	98.1571	99.2536	98.7639	98.0612	97.4810	98.9155	99.2346	97.4135	98.6985	99.0758	99.0649	99.2739	99.1613	99.2799	99.4766	98.4468	97.3460	98.7854	98.2538	97.4199	99.1163	88.6580	90.3583	99.9950	85.1215	87.4754	84.8114	95.1829	90.8702	79.1267	76.2455	81.2845	64.1826	76.9526	82.3553	71.5578	76.9892	74.1444	79.9336	73.1282	65.5346	67.1562	0.0000	66.0571	59.5799	78.6802	79.0109	76.6609	76.1372	77.1443	74.0619	76.3020	79.3443	68.5695	76.9469	71.4905	78.9897	77.2921	73.8178	72.8336	91.0926	77.9620
189_MES	98.3067	96.8659	96.8656	96.6345	96.6537	94.9627	96.5543	97.9417	98.2137	99.0732	99.3313	99.0620	98.8813	98.7650	99.4202	98.8780	98.0914	98.6759	98.0926	98.7407	98.9543	97.9864	99.0228	99.2615	98.7466	98.8485	99.0534	99.0606	98.8803	99.1789	99.0721	99.2446	97.4221	98.7914	99.2878	98.8762	98.8327	94.6428	98.3218	97.8867	98.4839	95.0574	94.5759	96.3287	96.5080	89.2990	96.4479	96.0457	97.4907	98.5263	95.5831	98.4350	97.8395	94.1794	98.4808	97.4730	91.9565	97.9090	94.0904	95.3793	96.5430	93.5616	91.4890	95.2488	98.3626	96.5717	98.8994	97.7969	96.4884	98.5786	99.1853	98.7648	98.1490	96.5740	98.9445	98.8516	96.5071	98.8948	98.5770	99.1225	98.9474	99.2506	99.1846	99.3355	97.9936	96.4115	98.9282	97.6554	96.8128	99.2601	88.4256	86.4731	99.9956	85.7615	84.3844	87.0099	94.6989	91.5894	82.5050	80.5597	85.4571	72.7466	82.8815	84.9228	64.4688	83.3830	81.2339	88.2786	82.8618	74.7239	76.6978	72.0692	0.0000	76.3039	86.2434	85.6232	82.1015	83.8332	84.3880	81.8020	79.5321	83.9692	74.1035	84.2716	77.8529	82.3187	84.2944	77.4837	80.2550	91.8025	82.8189
189_SUR	98.5127	97.7062	95.9081	97.0277	97.7236	95.9965	97.0545	98.5585	97.9795	98.9176	99.4236	99.0714	99.3515	98.6376	99.5590	98.7507	98.4968	98.7475	98.7541	98.7898	98.9227	98.2411	98.9225	99.5346	99.1871	99.2273	98.8913	98.9686	98.4460	99.1909	99.3394	99.0726	98.3832	98.8658	99.2885	99.1879	99.1187	97.3642	98.4498	97.9284	98.3240	96.0205	95.6631	96.5925	97.6531	94.9748	96.8898	97.5233	97.6069	99.0502	97.7581	98.3623	97.6191	96.9208	98.1602	98.3499	95.6430	97.8563	94.4640	95.1464	95.4885	94.4027	96.3912	95.0047	98.8412	98.4643	98.8048	98.3303	98.1170	98.6107	99.3230	98.7084	98.2864	97.8244	98.9490	99.3171	97.7084	98.6962	98.9527	99.3436	99.3002	99.2866	99.2260	99.4564	98.6751	97.7182	98.9575	98.5834	97.6608	99.1788	89.5872	91.0013	99.9944	87.2180	90.0132	87.4377	95.8917	92.7346	82.8085	81.4832	84.7392	71.7732	81.3339	86.6163	77.9548	82.2883	78.6644	77.7684	70.2249	69.1176	70.6312	61.2744	72.4106	0.0000	79.3177	78.6443	78.5852	77.6160	78.2188	76.8207	78.9641	81.4582	73.2996	79.0518	76.6251	81.1528	78.9822	78.5077	76.6726	93.0056	81.7237
191_SUR	99.1251	98.6016	98.1932	98.0421	98.4692	97.6427	98.1025	99.0829	98.9854	99.6151	99.6478	99.4316	99.6293	99.4074	99.6541	99.3884	99.2591	99.4134	99.5476	99.2888	99.4370	99.4115	99.4619	99.6903	99.4016	99.5719	99.5443	99.5426	99.4858	99.5995	99.5358	99.4917	99.4858	99.4439	99.5608	99.5171	99.4659	98.5769	99.2753	98.8158	99.2979	97.4415	97.3082	97.6539	98.3908	96.6157	98.3204	99.0887	98.8090	99.3743	98.8720	99.2328	98.9199	98.3790	99.2383	98.8799	97.2790	99.0184	94.8065	95.6371	96.4947	94.9494	97.2857	95.5281	99.2175	99.2338	99.2934	98.7679	98.8317	99.0823	99.4536	99.2360	99.1855	99.2976	99.4007	99.5870	99.2165	99.4576	99.4962	99.5302	99.5459	99.5949	99.6598	99.6597	99.0305	98.8701	99.3125	99.0828	99.0928	99.5365	93.5076	94.8293	99.9936	90.6157	93.4117	91.1107	96.7063	95.1574	87.7887	87.2186	89.6957	79.3412	85.9834	89.3737	82.8168	86.1856	84.9338	85.2655	80.5859	80.0267	80.5753	73.8215	79.4723	73.4930	0.0000	64.9617	64.7313	62.7901	63.8552	73.4240	79.1593	78.7187	71.3894	76.6249	77.7977	81.8492	79.5848	81.3845	77.4043	95.3134	83.6849
193_SUR	97.9579	97.2684	95.8623	96.7634	97.7687	95.5523	96.8438	98.5047	97.5999	98.5393	99.3454	98.9376	99.1312	98.3343	99.4592	98.2979	98.7448	98.3106	98.4539	98.3585	98.6342	98.0192	98.6800	99.5035	98.7333	98.8928	98.5894	98.6600	98.1976	98.8824	99.3185	99.0563	98.0138	98.5473	99.3223	98.6644	99.1352	97.5608	98.0485	97.4911	98.3035	95.4903	95.2168	96.2700	97.3796	94.8072	96.8418	97.5623	97.4179	99.1089	97.4376	97.9823	97.5046	96.7414	97.9619	98.0712	95.4026	97.5779	93.0969	93.9035	94.3107	93.3973	95.9538	93.8975	98.6741	98.4458	98.6648	98.1236	97.7610	98.5732	99.2446	98.3003	98.0570	97.7847	98.7897	99.0508	97.5324	98.5588	98.7947	99.1088	99.1773	99.1144	99.4942	99.3448	98.6885	97.8727	98.8733	98.7097	97.9406	99.1450	90.0341	91.5374	99.9938	86.8622	89.9521	88.2143	96.0981	92.7951	85.5826	84.3418	86.7452	78.5900	85.5527	88.5762	82.6111	84.6825	80.8472	84.7985	80.4444	75.0608	75.5984	75.1059	79.2780	73.5629	66.1559	0.0000	65.8519	58.0353	61.3927	73.9887	78.5373	79.0258	71.3870	76.0154	77.5791	81.2910	77.7207	79.9654	76.2749	93.9347	81.8921
194_DCM	98.7211	98.4203	97.1401	97.1266	98.3806	96.1932	97.4071	98.8720	98.2581	99.1960	99.6100	99.1487	99.5021	98.7730	99.6275	99.0321	98.4078	98.9734	98.9163	98.9881	99.1642	98.1576	99.2326	99.5658	99.0530	99.2384	99.0822	99.0022	98.8784	99.5060	99.4749	99.3183	98.9630	99.0456	99.4651	99.2827	99.3624	97.3636	98.8561	98.5162	98.8593	96.8470	96.7416	97.4519	98.1962	95.2084	97.7154	97.8845	98.3400	99.2985	98.2469	98.9320	98.3297	97.3612	98.9443	98.5338	95.7799	98.5884	94.1703	95.1272	95.4001	94.0873	95.1461	94.2375	98.9002	97.9352	98.9254	98.5070	97.9509	98.6310	99.4461	98.9635	97.9582	97.5743	98.4879	99.0342	97.5962	98.8204	99.3217	99.0994	99.1838	99.3944	99.2121	99.2557	98.8693	96.8668	99.1615	98.4867	97.2453	99.0963	92.5082	93.5846	99.9827	88.6526	89.3448	88.7538	96.1908	93.9637	85.5717	85.8901	87.4746	78.7820	85.0860	87.7681	79.0283	85.2117	83.4141	85.3406	82.1162	80.5038	79.1099	76.2769	77.8910	77.2805	70.8047	70.7348	0.0000	64.2650	66.2094	73.7060	76.5767	77.4873	68.8595	77.3474	77.9937	83.6817	82.2948	79.3534	77.2587	94.7803	83.1999
194_SUR	98.6524	98.1948	97.4276	97.5232	98.0553	96.6063	97.5881	98.8290	98.7593	99.5588	99.5827	99.3351	99.5439	99.2330	99.5644	99.2514	99.1649	99.2497	99.4533	99.1169	99.3260	99.1370	99.3419	99.6216	99.0433	99.3920	99.3993	99.3741	99.2730	99.4752	99.4459	99.3728	99.4495	99.2691	99.4649	99.4182	99.3476	98.2609	99.0888	98.6187	99.1151	96.5314	96.6597	97.2426	97.9949	96.0377	97.8071	98.7543	98.4973	99.2339	98.5349	98.9177	98.5009	97.8645	98.9817	98.5197	96.5747	98.8530	94.0206	94.7214	96.2365	94.3029	96.7900	95.0931	99.0172	98.9065	99.1539	98.4811	98.5381	98.7629	99.3566	99.1582	98.9180	99.0094	99.0644	99.3273	98.5286	99.1386	99.3801	99.2412	99.3246	99.4459	99.5339	99.4151	98.8074	97.9269	99.0943	98.8023	98.2803	99.2152	92.1498	93.9078	99.9960	88.4415	92.1043	88.8249	96.2631	94.3879	86.0153	84.8689	87.3469	78.5704	85.4006	88.5064	81.1574	85.3661	83.0407	85.9641	82.3314	78.8620	79.2810	74.8210	79.2696	75.3479	68.0248	62.6664	62.9042	0.0000	60.6413	73.2556	78.8853	77.5501	70.6368	76.5350	76.7033	81.1991	79.6312	80.3419	77.2129	94.4357	81.3218
196_SUR	98.5802	98.3663	97.6461	97.8289	98.3426	97.2684	98.3468	99.0120	99.1118	99.6493	99.6318	99.2841	99.5870	99.0379	99.6234	99.5444	99.2529	99.4036	99.5414	99.2832	99.4578	99.4056	99.4794	99.6577	99.1513	99.3230	99.4062	99.5133	99.2831	99.5305	99.5311	99.3817	99.4846	99.2420	99.4562	99.5201	99.4476	98.3851	99.0037	98.7686	99.2514	97.2507	96.9479	97.2810	98.2522	96.2623	97.4993	98.2841	98.7322	99.3550	98.7664	99.1496	98.6249	98.1441	99.1996	98.7198	96.9717	98.9431	94.2352	95.1427	96.4796	95.0626	97.0887	95.6290	99.0800	98.5940	99.1552	98.5478	98.0730	98.6701	99.4316	98.7619	98.8858	98.8960	99.2710	98.7168	98.0102	98.6682	99.3929	99.3860	99.2577	99.0697	99.1089	99.2099	98.9438	98.2274	99.0975	98.8404	98.4270	99.1092	93.0205	94.3793	99.9957	89.9495	92.4963	88.6530	96.2977	94.7178	86.9864	85.8989	88.4533	80.2508	86.4316	88.5397	82.1310	85.8621	85.0577	85.9738	82.9240	81.0563	81.3324	76.5821	80.5608	76.7064	69.8396	66.6480	65.9385	61.7811	0.0000	75.1105	79.4457	79.8979	72.5300	77.8057	78.0772	82.3516	79.9287	79.7682	78.1967	94.5990	82.1173
201_DCM	98.7108	98.7114	97.3323	97.7813	98.5472	97.2559	97.6210	99.0221	98.6218	99.4688	99.6432	99.4623	99.4922	99.2990	99.6691	99.1953	99.0444	99.3003	99.0499	99.1617	99.3810	98.8253	99.4110	99.6074	99.3875	99.3853	99.3473	99.4197	99.0873	99.4777	99.5034	99.3748	97.9991	98.9330	99.3850	99.4005	99.4456	97.7268	98.6500	98.6231	99.1330	97.8047	96.7572	97.3290	98.4931	95.1214	97.8241	97.2683	98.4089	99.3233	97.4312	99.0356	98.0978	96.7355	98.4548	98.6526	95.6961	98.5280	95.2423	95.9097	95.7995	93.4132	94.4296	94.7645	99.2174	98.5507	99.1015	98.7836	97.8588	99.1997	99.5382	99.2085	99.2041	98.4385	99.5046	99.4058	97.6717	99.3392	98.8134	99.4523	99.4294	99.3637	99.1830	99.5640	98.9632	97.9477	99.2371	98.9340	97.9125	99.4890	91.8275	93.2075	99.9914	89.1112	88.3111	90.1078	95.5235	92.9135	86.4014	86.0731	88.6274	76.5918	84.9122	88.3862	81.6774	83.9805	81.5863	85.2254	80.1841	79.4136	80.2116	73.4325	77.3482	75.2194	77.8313	77.5367	73.5038	74.0386	75.1186	0.0000	68.7737	69.0901	58.7548	62.2463	68.9884	78.9419	74.4280	78.6117	70.6876	92.7235	81.1164
201_MES	98.3309	98.3278	95.9969	97.3011	98.2638	96.1261	96.6406	98.5870	97.8239	98.8948	99.5986	99.3073	99.4068	98.6999	99.6774	98.9997	98.3536	98.9626	98.1233	98.8783	99.1161	98.0153	99.1536	99.3784	99.0579	99.3286	99.1805	99.2901	98.8403	99.3888	99.4872	99.1888	97.1298	98.7238	99.1476	99.3817	99.2552	95.9184	98.1947	98.0105	98.3893	97.1180	96.0431	96.5262	98.1717	93.0081	96.8851	95.5137	97.7888	99.2599	96.0869	98.6342	97.6573	94.9552	97.8788	98.5109	93.6951	98.1077	94.3664	95.6678	94.8072	92.9384	92.1221	94.3002	99.0049	97.7696	98.8703	98.2931	96.9201	98.8949	99.4627	98.9705	98.7169	97.5523	99.1389	99.2557	96.2547	99.1075	98.4557	99.2869	99.2640	99.0635	98.8822	99.4513	98.8428	96.9782	99.1087	98.5700	96.8206	99.2207	87.1042	87.5516	99.9924	86.1163	80.8301	86.7890	94.2410	89.5758	86.8139	87.5925	88.6982	79.4102	86.9305	88.7456	79.8034	85.4725	81.7299	86.1345	77.8769	79.9081	78.9630	76.5180	75.3531	78.2438	83.1820	82.0690	77.1658	80.1715	80.1220	69.7914	0.0000	74.4335	60.4688	69.5311	75.4771	81.1502	77.4103	77.3488	75.5811	91.9284	82.5509
201_SUR	98.4262	98.6388	97.4518	98.0869	98.3404	97.0340	97.8912	98.7897	98.7631	99.3785	99.5458	99.4557	99.3638	99.3581	99.5953	99.3316	98.7908	99.2554	98.8453	99.2477	99.3675	98.8300	99.4039	99.4184	99.3873	99.3577	99.4170	99.4699	99.1552	99.4596	99.3775	99.3689	97.9591	99.2520	99.4439	99.4287	99.2787	97.0597	98.9338	98.6610	99.0925	97.4690	96.8571	97.5263	98.2555	94.2377	98.0544	97.2061	98.4400	99.1373	97.0146	99.1257	98.2533	96.1335	98.6077	98.6986	94.9845	98.5689	94.7173	95.6894	95.4091	91.5757	93.2532	94.2846	99.1469	98.3005	99.2764	98.7269	97.6359	99.1449	99.4835	99.2486	99.2185	98.0914	99.4704	99.3826	97.3450	99.3208	98.9338	99.4648	99.4215	99.3492	99.3080	99.6177	98.8210	97.7392	99.1061	98.7668	97.5761	99.4124	91.4729	92.3202	99.7932	89.4681	86.8029	89.9253	95.4517	91.9968	87.7363	87.5702	90.4475	79.7697	86.3490	89.3331	81.7243	85.8838	83.6429	87.3600	82.0485	81.0243	81.8094	76.6643	77.9909	78.1358	80.4197	80.0214	74.9779	75.9632	77.8350	65.9069	70.8506	0.0000	62.6436	70.7941	75.8962	78.2780	81.0834	80.3749	76.4854	93.3983	83.9546
205_MES	98.8409	98.4835	98.0289	98.2137	97.9892	97.3459	98.1014	98.8250	99.0999	99.5317	99.5803	99.5285	99.4149	99.4751	99.6106	99.5230	98.8883	99.3089	98.9052	99.3307	99.4221	98.9426	99.4493	99.5236	99.4884	99.4043	99.4947	99.5350	99.3009	99.5305	99.3693	99.4005	97.9541	99.2591	99.4188	99.4323	99.2692	96.5627	98.9608	98.6244	99.1078	97.1703	96.6647	97.2210	98.0242	93.4949	97.8413	97.1636	98.4972	99.0765	97.0337	99.2606	98.6267	96.2616	99.0093	98.7294	94.7107	98.8118	94.4923	95.3682	95.8344	92.4914	92.7266	94.5814	99.0543	97.9451	99.3064	98.5098	97.3272	99.0380	99.4363	99.2724	99.2379	97.8971	99.5041	99.4437	97.3938	99.4089	99.0461	99.4899	99.4501	99.4923	99.3865	99.6342	98.6466	97.7851	99.1139	98.6016	97.8098	99.4874	90.8200	90.2937	99.9958	87.7068	84.3582	87.6597	94.7440	90.9392	85.9964	85.1240	88.9750	76.5203	85.4259	87.9563	78.2364	84.9725	82.5274	86.9508	81.0452	78.2138	79.4622	74.2247	74.1917	77.1456	80.8919	80.2160	74.8758	77.1788	78.0134	66.9773	67.2833	72.8834	0.0000	69.5760	70.4099	78.5089	76.9552	77.6166	72.9536	92.3571	80.3926
205_SUR	98.3571	98.5962	96.3689	97.2858	98.4881	96.2908	96.8540	98.9116	98.3320	99.3540	99.6666	99.4702	99.5316	99.1802	99.6895	99.1580	99.0343	99.3408	98.8105	99.1459	99.3841	98.6853	99.4204	99.6101	99.3303	99.4268	99.3061	99.3962	98.9828	99.4360	99.5190	99.2529	98.0122	98.8432	99.3294	99.4552	99.4726	97.7736	98.5454	98.5145	99.0802	97.6803	96.4210	97.0501	98.4679	95.0873	97.5997	97.1280	98.2792	99.3483	97.3780	98.9597	97.8804	96.6063	98.1941	98.6779	95.4830	98.4312	94.6627	95.5445	94.7555	93.2993	94.7135	94.4158	99.1968	98.6242	98.9630	98.7503	97.5957	99.0285	99.5027	99.1444	99.1725	98.4115	99.4021	99.4102	97.5594	99.2126	98.6800	99.4388	99.3940	99.2650	99.0102	99.5240	98.9672	97.8087	99.1513	98.9263	97.5700	99.3767	90.0446	91.1668	99.9936	87.0031	85.5940	87.6563	94.6435	90.8091	84.2126	84.7484	86.8105	74.7488	83.3082	86.9112	80.3882	81.5161	78.2358	82.7837	76.3447	77.1809	77.1452	71.5485	76.4101	73.0150	76.5055	75.0422	72.4953	72.5540	73.2661	54.5094	62.0503	68.0945	54.2134	0.0000	67.2813	75.7358	67.8636	74.9890	65.6474	90.7586	77.6696
206_MES	97.7665	98.0882	96.7983	97.6448	97.7479	95.3761	97.2584	98.6905	98.5675	99.5411	99.5567	99.2632	99.3450	99.1648	99.5674	99.2361	98.8804	99.3162	99.1193	99.1765	99.3867	99.0598	99.4060	99.5049	98.8383	99.2907	99.3958	99.4860	99.0290	99.4174	99.3271	99.2449	98.6191	98.9394	99.2748	99.4068	99.2159	97.0943	98.2543	98.5458	99.0390	96.8056	96.3576	96.8987	97.8487	94.0817	97.3210	97.3362	97.9478	99.0134	97.3491	98.6681	97.7447	96.3839	98.4282	97.6022	94.9495	98.5095	94.4517	94.8373	96.5961	93.7733	95.3130	95.4790	98.9766	98.0117	98.7833	98.3742	96.8872	98.9567	99.3603	98.6861	98.5631	97.7595	98.7108	99.1571	97.0955	99.1273	98.9017	98.9924	99.2641	99.3719	98.8341	99.0985	98.4985	96.4232	98.8634	97.7126	96.3892	98.6347	90.8463	91.4353	99.9938	84.2167	88.2158	85.9253	95.6890	90.8191	82.1264	81.2032	85.7739	73.1463	82.8197	85.3962	77.0917	80.5647	80.7119	82.6538	81.5777	79.3565	79.7480	74.4931	75.9203	78.1719	83.8228	83.0871	80.6300	80.2465	80.8571	72.9119	77.8581	80.9115	67.7180	76.2815	0.0000	77.4574	74.3311	75.1566	71.1311	86.8707	72.6793
206_SUR	98.3568	97.0584	97.4639	97.1805	96.4738	96.3018	97.1010	98.0048	99.1829	99.6420	99.2933	99.3325	99.1549	99.3366	99.2834	99.3429	99.0120	99.0646	98.9241	99.0518	99.1470	99.2309	99.2346	99.3290	99.3420	99.2180	99.3809	99.4447	99.2518	99.3895	99.0320	99.2030	98.6776	99.2341	99.2355	99.2181	98.7586	96.3616	98.8106	98.0109	98.8101	95.0118	94.7871	95.9689	96.2705	91.7149	96.7758	97.9972	97.8052	98.4735	97.1185	99.0530	98.5090	95.9866	98.9471	98.0474	93.9705	98.3919	91.9291	93.6343	95.9107	92.3846	94.2320	94.6325	98.4885	98.0967	99.2365	97.7184	97.4330	98.4519	99.0246	98.9416	98.9106	98.2372	99.2781	99.2284	98.1451	99.2851	99.0184	99.3108	99.2552	99.3731	99.4120	99.5211	97.9687	98.1476	98.6789	98.1009	98.2171	99.2875	85.9698	86.1924	99.9892	82.9433	87.4087	85.7477	93.8623	90.9773	81.2015	79.0455	85.3835	72.0839	81.8492	85.5458	72.0586	82.5120	79.6605	87.0711	78.3177	71.5334	75.1902	69.0330	68.3300	71.0056	78.2128	76.7503	76.3377	73.7379	74.6126	69.6977	71.9617	71.6610	61.3745	71.0227	62.8633	0.0000	65.2983	68.4866	67.0280	90.5981	73.5533
208_SUR	97.7876	97.3755	95.4873	96.2571	97.3223	95.3360	96.0089	98.2939	97.8936	98.9217	99.4668	99.1816	99.2395	98.4767	99.4851	98.7041	99.1998	98.7077	98.7439	98.5345	98.9348	98.4752	98.9919	99.4632	98.8030	98.9661	98.7308	98.9854	98.4541	99.0697	99.3404	98.9551	98.3490	98.2512	99.1568	98.9244	99.2466	97.6262	97.7016	97.6370	98.6449	95.7983	94.5876	95.4810	96.9870	94.0303	96.0814	97.0220	97.3175	99.0390	97.2068	98.1955	97.0957	96.5372	97.6221	97.6678	95.1678	97.5656	92.7966	93.6439	94.5580	93.6562	95.6984	94.4786	98.6167	98.4833	98.4322	97.7054	96.9752	98.1764	99.2253	98.3763	98.1661	98.3534	99.0490	98.8017	97.4687	98.9915	98.5799	98.7884	99.0900	98.7406	99.0397	99.2536	98.5136	97.5649	98.7823	98.3356	97.3996	98.9636	85.3608	87.4803	99.9940	81.7766	87.1663	84.2911	93.7394	90.9401	80.2124	79.6249	83.1041	71.7873	82.1158	85.6311	78.0446	80.2919	77.2401	83.9456	75.1443	72.8462	74.3469	69.7705	74.5917	70.7960	77.8667	74.9935	76.8117	74.3019	73.9220	66.7642	69.6511	77.7097	62.5911	65.3362	61.8060	68.6573	0.0000	67.6106	58.7784	88.1303	67.9190
209_MES	97.4122	96.6532	94.7150	95.9037	96.4008	94.1844	95.9850	97.8202	97.2579	98.7154	99.2774	98.5420	99.0019	97.8406	99.3550	98.6724	97.8493	98.3599	98.4488	98.4749	98.9006	97.4581	98.7534	99.3003	98.6688	98.7306	98.6289	98.6695	98.3925	99.1974	99.0813	98.9520	98.4004	98.4098	99.0229	98.9487	98.8320	95.9447	97.9307	97.7638	98.2272	94.3652	93.8445	95.8949	96.3086	92.0727	95.4846	95.7945	97.2038	98.5988	97.1168	98.3162	97.1483	95.6924	98.1560	97.3441	93.1537	97.6710	91.7485	93.4242	94.9814	93.8823	94.5861	94.5574	98.1171	96.4023	98.1383	97.2523	95.9176	97.5634	99.0702	98.3155	97.0848	96.1394	98.1660	98.4266	95.7717	97.9367	98.6361	98.7204	98.8531	98.9415	98.8531	99.0256	98.0032	96.3769	98.5532	97.6520	96.6966	98.7613	83.1270	84.6400	99.9781	80.3666	85.1406	79.1741	94.3191	90.7993	79.5441	77.9524	81.8646	74.6292	83.0292	84.9229	73.8174	81.0498	78.0684	86.3135	82.2231	76.6598	76.3788	75.2892	74.1747	78.8279	85.6915	84.0573	80.8290	82.4165	81.3636	80.2919	78.4251	83.6049	74.2394	80.8734	73.7926	79.8205	77.0369	0.0000	66.8214	85.4124	65.3104
209_SUR	98.2680	97.6920	96.5408	96.8464	97.1438	95.7559	96.7538	98.3588	97.9551	99.0871	99.4786	99.1572	99.3362	98.9631	99.5013	99.0162	98.5958	98.9618	99.0731	98.8928	99.1746	98.6660	99.1407	99.4745	99.1795	99.2280	99.2240	99.2579	98.9432	99.3352	99.3075	99.1944	98.3975	98.8009	99.2412	99.2367	99.1600	97.6502	98.4344	98.0368	98.8092	96.0536	95.0852	96.2201	97.3193	94.6240	96.8120	97.3373	97.7760	98.9591	97.7408	98.8194	97.8215	97.1236	98.3514	98.0503	95.3826	98.0938	93.3915	94.1891	95.3383	94.0936	96.2214	95.0448	98.6504	98.2227	98.7203	97.9504	97.4912	98.5521	99.2400	98.8373	98.8505	98.4998	99.2293	99.2753	97.7492	99.1608	98.6959	99.2718	99.2809	99.2256	99.1173	99.4638	98.4613	98.0322	98.8104	98.5472	98.0603	99.3123	86.4676	87.7055	99.9920	81.6854	85.2756	82.4899	94.8732	88.8819	81.3135	80.3520	84.2601	73.7470	82.6177	85.3243	77.6288	80.5926	78.8639	84.4285	80.2413	77.2878	76.9808	73.9154	76.9604	76.6213	82.3308	80.7930	78.5176	79.2640	79.5675	72.5216	76.3377	80.0148	68.3327	73.2738	69.0175	78.5202	70.2680	66.2456	0.0000	87.5224	67.7916
210_MES	98.1646	97.3357	95.3848	95.8440	96.7084	94.2439	95.1846	97.9065	97.4513	99.1154	99.3848	99.1560	99.1301	98.9216	99.4316	98.6114	98.1510	98.9470	98.7529	98.6987	99.1058	98.2285	99.1635	99.2974	99.2177	99.0942	99.2496	99.2741	98.9114	99.3412	99.0995	99.1520	97.6464	98.9340	99.2274	99.2017	98.8726	96.1922	98.4644	97.9357	98.6208	95.4591	94.2576	96.3697	96.7763	92.4688	96.5218	96.5912	97.2752	98.5745	96.6186	98.6148	97.2867	95.7575	97.8030	97.7700	93.6060	97.5587	93.8865	94.7714	96.1664	95.3340	95.8378	96.3029	98.3767	97.5454	98.4750	97.8769	97.2383	98.6421	99.1846	98.8856	98.7423	97.8166	99.1974	99.0824	97.0082	98.9978	98.1437	99.1949	99.1227	99.0246	98.8460	99.4485	98.0577	96.8941	98.7166	98.0092	96.9267	99.2150	84.9395	86.0089	99.9884	78.4410	87.5662	84.8835	95.0561	86.3635	85.7129	84.4566	86.6320	82.6893	87.7110	87.9945	83.1896	85.7725	85.5651	87.3439	87.2358	87.1003	86.1116	83.9416	82.0404	86.8385	93.1191	90.7806	90.7422	90.4930	90.4968	87.1926	85.3146	89.4652	83.1981	86.5005	73.5440	88.4999	83.9256	72.1353	76.5724	0.0000	66.3083
210_SUR	97.4290	97.0826	95.9504	96.2423	96.4204	94.3927	96.1093	98.0908	97.8944	99.1990	99.3861	98.9468	99.1590	98.7484	99.3657	99.0162	98.9891	98.9188	99.1211	98.7098	99.0783	98.7240	99.0466	99.3125	98.5952	98.9029	98.9277	99.1674	98.7711	99.2071	99.1110	98.9440	98.9095	98.5853	99.0394	99.1751	98.8655	97.1703	97.9954	98.0541	98.6653	94.5759	94.2620	95.9966	96.7223	94.1502	95.9595	97.2796	97.4969	98.6949	97.8159	98.0387	97.4520	97.0500	98.2089	97.4311	94.9987	97.9863	92.6634	93.2587	96.3046	94.8123	96.8933	95.5797	98.4806	98.1680	98.6527	97.6142	96.6342	98.3042	99.1039	98.5928	98.2565	97.7461	98.7653	99.0099	97.4014	98.7940	98.8467	98.7944	99.0554	99.1529	98.8988	99.1563	98.1838	97.1382	98.6613	97.7805	97.3264	98.8385	85.5191	87.5438	99.9928	78.8311	88.8309	81.3569	94.5879	90.2943	80.8932	79.9582	83.7669	76.3516	84.1794	86.1478	79.4455	81.3402	81.5023	85.2028	83.4695	80.9155	81.5932	78.7972	79.9119	81.6469	87.2165	85.3111	84.0982	82.9691	83.2081	82.2624	83.0577	86.3356	76.9968	82.5923	70.6204	82.7366	76.8146	64.6379	67.7272	82.0199	0.0000
