	11_SUR	18_DCM	18_SUR	22_SUR	23_DCM	25_DCM	25_SUR	30_DCM	31_SUR	32_DCM	32_SUR	33_SUR	34_DCM	34_SUR	36_DCM	36_SUR	37_MES	38_DCM	38_MES	38_SUR	39_DCM	39_MES	39_SUR	41_DCM	41_SUR	42_DCM	42_SUR	45_SUR	46_SUR	48_SUR	52_DCM	52_SUR	56_MES	56_SUR	58_DCM	62_SUR	64_DCM	64_MES	64_SUR	65_DCM	65_SUR	66_DCM	66_SUR	67_SUR	68_DCM	68_MES	68_SUR	70_MES	70_SUR	72_DCM	72_MES	72_SUR	76_DCM	76_MES	76_SUR	78_DCM	78_MES	78_SUR	82_DCM	82_SUR	84_SUR	85_DCM	85_MES	85_SUR	100_DCM	100_MES	100_SUR	102_DCM	102_MES	102_SUR	109_DCM	109_SUR	111_DCM	111_MES	111_SUR	122_DCM	122_MES	122_SUR	123_DCM	123_SUR	124_DCM	124_SUR	125_DCM	125_SUR	137_DCM	137_MES	137_SUR	138_DCM	138_MES	138_SUR	155_DCM	155_MES	155_SUR	158_DCM	158_MES	158_SUR	163_MES	163_SUR	168_DCM	168_IZZ	168_SUR	173_DCM	173_SUR	175_IZZ	175_SUR	175_ZZZ	178_SUR	180_SUR	180_ZZZ	188_DCM	188_SUR	189_DCM	189_MES	189_SUR	191_SUR	193_SUR	194_DCM	194_SUR	196_SUR	201_DCM	201_MES	201_SUR	205_MES	205_SUR	206_MES	206_SUR	208_SUR	209_MES	209_SUR	210_MES	210_SUR
65_SUR	97.2782	92.3156	93.3820	94.9400	94.6514	92.5808	93.8422	92.5757	84.1686	87.4453	81.9219	84.0314	87.2785	85.3285	88.0811	88.6551	91.7670	82.0101	94.5085	83.2726	80.2927	93.7465	81.3949	86.2077	80.5641	82.6271	79.9121	80.6672	81.0106	80.6798	79.1593	80.9837	94.2812	73.7862	72.0569	67.2744	64.8783	92.4267	66.5993	58.1859	0.0000	82.4690	81.8437	95.8670	85.2494	94.4815	84.8698	92.3305	85.1322	87.2609	86.2724	80.8923	81.4002	95.7011	83.3214	83.0733	92.7174	81.9483	98.1294	98.4346	97.7788	98.8777	98.2082	98.0412	92.5978	96.6178	93.9560	93.5028	93.5993	92.8246	90.0068	85.7232	92.0235	97.1072	93.0664	91.9559	94.1437	91.7632	91.6343	90.4271	90.2992	90.4052	93.3543	91.2684	91.9276	96.0470	88.7128	90.3797	95.0325	86.6641	96.4568	96.7241	99.9888	98.8678	99.0294	98.5238	99.6513	99.5700	98.9621	98.9270	98.8142	99.1351	99.3178	99.3023	98.8063	99.3588	99.2009	99.5757	99.0665	98.0723	98.4410	98.9718	98.6334	98.7478	99.4032	98.6973	99.1469	99.2524	99.3031	99.4016	98.9356	99.3595	99.1552	99.4001	99.2644	99.2577	99.2031	98.7989	99.1093	99.4975	98.9683
66_DCM	94.0096	86.3665	89.5356	91.5184	89.9226	86.2580	89.6724	90.6633	89.0024	89.4425	91.6593	92.4281	92.7435	87.2577	93.6103	91.1422	92.3977	87.0337	93.2599	90.2738	90.4995	92.9816	87.4082	94.1856	84.7824	91.1091	90.0641	85.0871	90.0398	91.6954	90.8307	91.6079	94.5282	88.7106	90.1638	88.7735	86.5578	91.1470	81.9087	79.6834	82.4690	0.0000	56.5153	89.3983	72.4436	84.3993	66.3720	88.9143	79.8002	91.4359	89.5205	87.3287	85.9474	90.3219	87.9079	85.7949	88.6741	84.5129	93.4703	95.0519	95.0590	97.0546	96.5618	95.6597	91.1736	95.8956	95.1096	91.4560	92.0821	91.7396	93.4280	90.1639	91.3026	95.3808	93.9413	93.5405	93.4542	93.3606	93.3712	93.7409	93.7671	93.9650	96.2035	94.7981	92.6105	95.1503	92.7114	92.3083	94.0054	93.4712	90.2644	91.1899	99.9918	95.7947	97.7080	95.9020	98.7713	98.9910	96.6390	96.3521	96.6422	96.8019	97.3861	97.7393	95.4599	97.8688	97.4974	98.7084	96.5529	93.7053	95.4633	96.4963	94.9964	96.2452	97.7872	95.7879	97.1012	97.0857	97.3688	98.3087	97.5785	97.9322	97.1934	98.4749	97.7014	96.7196	97.1272	95.5356	97.0623	98.6562	95.9423
66_SUR	94.3719	86.8906	89.4257	91.5093	90.3775	86.9989	90.1543	90.9409	89.1514	88.6931	92.2832	92.8727	93.4760	89.3397	94.2056	91.6088	90.6112	88.5419	92.6671	90.6338	90.8189	92.8664	89.2818	94.4874	87.8144	91.8768	90.1973	87.6293	89.9848	91.7568	91.6001	91.7348	93.0609	88.9367	90.8529	88.9517	87.4331	91.2872	82.3827	80.5052	81.8437	56.5153	0.0000	89.4176	75.0705	85.5524	70.0810	88.5648	81.9701	92.1916	89.1411	87.7508	85.3511	89.8965	87.5503	86.1804	89.5274	84.6021	92.9270	94.9327	94.7011	97.3181	96.4961	95.6749	91.8100	95.3072	94.8750	91.3564	91.5009	91.0935	93.4273	88.7318	91.3676	95.1944	93.9643	93.6713	92.6847	93.0124	93.2748	93.7916	93.4620	93.5199	96.0849	95.0500	92.9545	94.8352	92.9389	92.5575	94.0182	93.6440	89.4236	90.4214	99.9672	95.7606	97.7025	95.9685	98.7249	98.9660	96.3546	96.1965	96.3098	96.4193	97.1195	97.5991	94.4518	97.7440	97.3495	98.5496	95.8078	92.9356	94.9809	96.0439	94.4012	95.8584	97.5967	95.3721	96.9383	96.9764	97.0855	97.5446	96.4671	97.6080	96.8371	97.6013	97.2779	96.5180	96.4430	95.1493	96.5122	98.2798	95.4872
67_SUR	96.8506	96.1645	95.4015	94.3131	94.6959	94.5922	95.5351	97.3508	96.8814	97.5170	98.6196	98.0838	98.7534	97.1957	98.2602	97.4869	97.4267	96.0317	97.6658	96.6999	96.7255	97.4896	96.6216	98.5590	96.7266	98.5772	97.3526	97.3172	97.6823	98.5720	98.5551	98.1279	97.2239	97.8346	98.1129	98.2553	97.9542	94.6733	95.9505	86.5820	95.8670	89.3983	89.4176	0.0000	94.0850	89.8598	91.4179	94.9799	94.6826	98.2961	96.1592	96.5101	96.1762	94.6383	96.6203	96.7447	94.0734	95.8526	94.9674	95.7214	97.2418	98.3631	97.7241	97.7505	97.9461	97.5736	98.1130	92.1679	95.2062	94.8694	97.8013	96.8023	97.1106	97.9059	97.9025	98.4937	97.2165	98.1270	98.3213	97.8594	98.4714	98.0028	98.9222	98.6833	97.3739	97.3121	97.8505	96.8224	97.3420	98.3597	93.1958	93.6518	99.9951	96.3744	98.2301	96.2999	99.0008	99.0530	96.3739	96.0843	96.2702	96.9234	97.7996	98.2485	96.1379	98.2812	97.7948	98.6366	96.9127	95.5370	96.5652	96.8516	96.0431	96.6512	97.5566	96.3197	97.1991	96.9600	96.8967	97.6015	96.6883	97.9888	97.0987	97.4791	97.3747	96.5535	96.2108	96.4812	96.5080	98.8624	95.9447
68_DCM	92.5124	77.5323	90.0082	90.3182	84.8310	83.3614	87.1080	83.4807	93.1044	94.8234	91.4980	93.8964	92.6659	93.9215	94.2759	95.5945	97.5107	90.5871	96.9459	92.0344	92.0257	97.4723	92.6181	93.7097	91.8661	91.6875	91.7864	92.2952	92.8801	91.6166	87.5566	91.2754	97.6563	91.1502	91.6828	90.4625	82.5623	96.0824	84.8286	85.2054	85.2494	72.4436	75.0705	94.0850	0.0000	92.9322	54.6923	95.7350	77.7468	86.3433	90.2173	88.3122	85.2519	95.9896	87.3411	78.7907	93.4694	80.8569	95.2694	95.4047	98.3870	97.6068	98.1742	98.1015	86.2478	96.9197	93.8812	90.5129	92.2226	90.5842	91.6462	91.5961	89.2228	97.5985	92.8362	92.5872	97.1053	93.6573	92.5060	92.8500	92.4901	93.3391	95.4963	94.1966	90.0665	97.4873	91.9494	91.6724	97.1116	93.0771	89.4659	90.7892	99.9961	96.6811	98.4549	96.9403	99.0629	99.2349	97.4910	97.4039	97.8000	97.4745	98.1271	98.4588	96.4781	98.4758	98.4067	99.1449	97.5190	96.3609	97.1736	97.3678	95.7439	97.3282	98.1856	97.4373	97.8121	97.6965	97.8159	98.6713	98.2487	98.2217	97.6389	98.8120	98.1514	96.7788	97.8665	96.7021	97.7307	99.0320	97.0692
68_MES	96.0756	94.1187	92.9519	95.0591	95.9605	90.3874	94.3476	96.1911	93.6998	90.2322	98.4116	97.9575	97.0170	96.0913	99.0760	96.6061	85.1869	95.4017	87.7499	97.0908	97.1305	87.9899	96.9627	98.1770	95.7771	97.3416	93.4397	95.2271	94.0148	97.5981	97.9811	97.3813	86.0914	95.9883	98.2510	97.2436	97.4199	73.3968	92.2012	93.1012	94.4815	84.3993	85.5524	89.8598	92.9322	0.0000	85.2100	70.3107	90.7729	97.1995	81.9629	93.1091	90.4137	69.3237	91.4203	93.6745	61.3124	91.6359	89.0603	92.5401	90.9916	93.6941	84.2227	90.5525	96.7563	87.2952	96.7029	95.2870	89.4270	96.3033	98.1730	95.9431	93.1454	84.4401	95.0692	94.5087	82.8692	93.5795	94.9687	95.0496	95.3963	96.4556	96.9688	96.1136	96.6518	88.1445	97.8137	94.2408	88.1547	97.6084	90.7262	87.4098	99.9830	94.6151	95.2178	95.5764	98.2712	98.3458	95.6179	95.2848	96.2815	95.5892	96.4990	96.2807	90.7144	97.1017	96.2610	98.2763	94.9060	90.4469	93.0505	94.8988	88.0772	94.7539	97.0037	94.2565	94.5949	96.1773	96.3739	96.2857	93.9484	95.3071	93.8330	96.6482	95.6446	94.7656	95.5357	93.2787	95.9265	97.8710	95.0918
68_SUR	90.7208	77.6988	80.0317	88.2924	87.2478	79.4294	85.4941	85.6570	89.0009	87.3257	92.3893	93.5066	92.7573	91.3601	95.0505	93.6319	93.5967	89.5122	93.8916	91.1740	91.5741	92.3592	91.9573	94.4597	89.2760	90.5404	88.5779	90.3558	89.7644	91.2746	89.8274	91.0055	93.7974	89.6015	92.2620	90.1245	86.3716	89.2522	80.0632	83.8557	84.8698	66.3720	70.0810	91.4179	54.6923	85.2100	0.0000	81.4887	73.8891	89.0018	86.7587	83.4595	79.5613	88.0732	82.6653	78.2740	83.7020	77.5864	94.3492	94.9928	94.6055	97.2527	95.5594	94.9852	87.2259	94.8158	93.1758	89.9096	89.9278	89.8321	93.0215	88.6695	86.5907	95.0371	92.1851	90.6568	92.1511	91.1684	92.7271	91.5540	91.9758	90.6830	94.4444	92.7451	91.2937	93.4052	92.6734	91.0682	91.7301	91.9681	89.6526	90.8116	99.9903	96.2558	97.7320	95.0887	98.9841	99.1668	96.9184	96.4364	94.0156	97.4116	97.6099	97.3973	95.5174	98.0950	97.7429	98.6828	96.0908	93.8675	95.8596	97.1219	95.2944	96.8590	98.2587	95.9407	97.4400	97.7702	97.0930	98.0919	97.1605	98.2545	97.6695	98.0073	97.6706	97.4672	96.5030	95.8884	97.3343	98.8333	96.0631
70_MES	95.7423	95.8504	89.2035	94.8797	98.7493	90.0322	92.3115	96.8771	89.0597	70.3804	97.4157	97.3353	97.4966	94.9301	99.1189	95.4470	74.4148	95.2323	86.2528	96.7793	96.6136	82.7030	96.3615	98.3461	94.6450	97.0752	90.3309	94.1085	91.2667	96.3302	97.9814	96.7375	84.6859	94.1330	97.2801	96.5545	96.8452	75.3969	87.7282	91.5556	92.3305	88.9143	88.5648	94.9799	95.7350	70.3107	81.4887	0.0000	86.8297	98.2012	79.2057	86.0640	83.9724	66.5775	85.5587	94.8512	62.9381	84.6662	94.8606	94.7366	87.6830	96.0244	84.9941	91.2674	98.0184	91.1307	97.3664	97.0012	91.4019	96.1816	98.4940	95.0080	91.5306	82.4693	95.3358	97.0650	77.2252	94.8140	96.8785	95.6518	97.1799	96.5239	97.1200	97.1246	98.3731	88.0090	98.2495	95.0152	84.8114	96.2080	95.2161	93.6485	99.9793	97.9331	94.8927	96.7186	99.1751	99.0512	97.9285	97.6899	96.8969	98.2855	98.4617	97.8535	96.6782	98.3512	97.6194	98.6695	96.4472	93.1453	94.0197	97.5576	95.9093	96.8427	98.8549	95.6126	97.5527	98.7250	98.6765	98.2356	95.1263	98.3621	97.8967	97.9777	98.3308	99.0749	98.0384	96.4594	98.2521	98.9056	97.7885
70_SUR	94.2794	85.2441	90.1529	92.0793	90.0726	85.0552	88.5263	88.1766	88.4521	87.0527	88.9149	92.0017	92.2166	91.7113	94.1740	93.9577	92.1156	88.9312	95.1174	90.4877	89.6717	94.1271	90.4304	92.7176	86.9357	88.6905	86.8448	85.7979	87.0809	86.4304	84.8701	84.6079	94.8158	84.9098	88.4741	87.1082	84.6699	93.0121	82.0458	85.4507	85.1322	79.8002	81.9701	94.6826	77.7468	90.7729	73.8891	86.8297	0.0000	83.9516	83.4846	78.0196	79.5126	92.1052	79.5910	81.2361	90.0497	80.3450	97.2704	97.7386	95.8894	98.4425	96.6775	96.2353	85.6935	96.3936	89.6912	90.3041	90.2854	88.2665	86.6312	85.7888	86.9839	95.5643	87.9732	90.3743	93.8612	87.2294	91.6301	87.9156	89.2195	88.6316	95.4233	90.0335	90.1742	96.0535	86.1616	90.3633	95.0480	86.8430	93.8501	94.3657	99.9904	97.5294	98.5076	97.8439	99.3202	99.3062	98.1891	98.0620	98.3207	98.4237	98.7305	98.6337	97.5154	98.7737	98.4609	98.7827	97.8921	96.0183	97.1381	98.1383	97.2883	97.5472	98.8040	97.3982	98.1890	98.4888	98.6512	98.8308	98.1134	98.8724	98.5166	98.9351	98.5920	98.4395	98.5104	97.7955	98.3855	99.1025	98.0749
72_DCM	97.4099	90.3302	96.1815	95.5478	89.9855	90.4093	93.5989	90.7663	92.3804	97.3061	88.9628	94.0541	87.0398	94.7373	95.7371	97.3888	98.4356	93.3058	97.6227	94.6122	93.0882	98.4015	93.9096	89.4038	92.5819	84.1878	92.4948	92.5549	92.1381	91.0700	77.9639	89.3226	98.3394	88.7746	88.0087	87.2741	81.8213	97.8615	85.7082	87.8530	87.2609	91.4359	92.1916	98.2961	86.3433	97.1995	89.0018	98.2012	83.9516	0.0000	82.3711	79.6893	85.5451	98.4416	87.8523	84.8872	97.5969	86.6731	96.8786	98.2348	99.5137	99.0900	98.6607	99.2006	86.1246	96.0531	96.4332	91.0040	95.4287	94.9964	92.5794	93.2163	88.9135	97.9210	95.1686	87.1571	97.5444	93.9802	84.0364	93.0894	87.7704	93.5643	91.3968	94.6369	79.0223	97.3518	91.0670	84.0697	97.4755	92.4905	96.5648	96.7012	99.9950	98.8372	99.4227	98.9431	99.6517	99.6671	98.9949	98.9311	99.1552	98.9923	99.2919	99.4055	98.6229	99.3683	99.3916	99.6833	99.2162	98.8510	99.0525	98.9795	98.4314	99.0281	99.3755	99.2464	99.2292	99.2212	99.2736	99.4337	99.3238	99.2782	99.0078	99.5146	99.2026	99.0259	99.2644	98.8324	99.1401	99.5744	98.9614
72_MES	95.3849	92.1751	92.6124	94.0165	95.5556	91.4677	92.6223	93.2659	87.0064	93.6587	87.9702	92.5863	93.0344	92.2011	95.5620	95.5055	90.1067	89.8914	89.8999	91.5214	89.3840	91.2908	89.9989	92.3222	83.9537	89.0908	81.3641	83.5246	84.8730	83.0948	86.3126	86.4297	85.6718	84.9878	88.2061	84.9420	85.6050	86.6056	81.8270	85.4756	86.2724	89.5205	89.1411	96.1592	90.2173	81.9629	86.7587	79.2057	83.4846	82.3711	0.0000	66.5616	78.5412	75.0577	76.6180	84.2785	78.9813	80.4321	96.5427	97.4881	95.2024	97.3017	88.9745	95.9718	93.2280	91.0084	93.1195	93.7833	87.6304	92.8524	91.4067	88.6630	90.4320	88.5514	92.3904	90.8008	83.9640	89.9920	91.2697	90.0140	90.8075	90.5567	94.8130	92.2422	92.9712	90.3280	90.9876	90.3764	89.9523	87.7295	94.6860	92.8176	99.9832	97.7936	97.2914	98.1393	99.1997	99.2115	98.4461	98.4083	98.4001	98.3982	98.7336	98.5375	96.8236	98.7706	98.2384	98.5029	97.1064	96.3393	97.1451	98.2555	95.2017	97.7798	98.8944	96.8760	98.1981	98.6464	98.7084	97.9605	96.5087	97.8503	97.3235	98.3520	98.1126	98.2635	98.1413	97.6749	98.2387	98.8959	98.2024
72_SUR	95.3292	90.2576	91.2789	94.1894	95.2313	91.2708	92.0363	92.5391	79.5766	88.7102	78.0123	87.8786	91.0887	87.7808	92.2454	92.5820	94.4233	86.2549	95.5413	87.5714	84.5015	94.4141	85.7717	90.0951	71.8406	82.3101	70.1755	73.1257	77.5847	72.7888	77.1504	77.6449	93.0415	75.6841	78.8037	75.7221	76.8633	93.5273	72.3720	80.7008	80.8923	87.3287	87.7508	96.5101	88.3122	93.1091	83.4595	86.0640	78.0196	79.6893	66.5616	0.0000	72.7030	89.6685	71.1089	80.6820	87.8709	76.2266	97.7475	97.9109	96.8397	98.8981	97.4179	97.1038	92.5381	97.7326	91.6248	93.2416	91.9697	90.5309	87.6410	82.9410	91.0056	95.3921	91.4556	90.2025	93.9398	87.2189	92.9490	86.5214	89.5520	87.6945	95.6492	89.7784	93.2096	96.6926	86.3780	91.1754	95.2717	80.9015	96.6739	97.1115	99.9936	98.6327	98.9453	98.7287	99.6192	99.6385	98.9058	98.8624	98.7842	98.9838	99.0391	99.0018	98.6666	99.1462	98.8738	99.2132	98.5693	97.0248	97.9206	98.7732	98.3162	98.2183	99.2442	97.5744	99.0396	99.0921	99.1547	99.2647	98.7281	99.3478	99.1882	99.3138	99.0776	99.2233	98.8988	98.6720	99.0419	99.4399	98.4319
76_DCM	94.1224	88.2072	88.1950	92.3128	93.8292	88.4991	89.6566	89.7620	83.6794	85.9186	84.9921	89.3899	89.7208	88.3054	92.4640	91.2245	91.1715	87.0046	93.5837	88.6713	86.4242	91.9293	87.3460	90.7892	81.7773	86.4568	79.8123	82.2409	82.3165	82.0698	82.5431	83.6746	91.3969	81.3724	85.4471	81.9112	79.9145	92.1524	75.5133	80.6374	81.4002	85.9474	85.3511	96.1762	85.2519	90.4137	79.5613	83.9724	79.5126	85.5451	78.5412	72.7030	0.0000	82.3614	48.0265	68.6209	83.8464	61.4941	97.2097	97.4316	95.4029	98.2636	96.5685	96.0981	90.8842	95.4429	90.9237	92.8700	90.5289	90.4001	86.4095	79.7233	87.7173	94.7289	90.1938	89.1757	90.1335	87.7551	89.8336	88.0079	88.3169	87.9393	92.8535	90.0669	92.6484	94.0170	87.1433	89.7151	92.4043	85.7088	94.8173	94.7556	99.9880	97.9772	98.0123	97.7201	99.4747	99.4054	98.2248	98.2446	97.2087	98.4569	98.6413	98.3809	97.5338	98.6622	98.0844	98.3301	97.3081	96.3331	97.1433	98.5354	97.5130	97.9706	99.0983	97.1875	98.6481	98.8133	98.9158	98.5654	97.7759	98.8877	98.7907	98.7304	98.2655	99.0576	98.1882	97.9224	98.4868	99.0909	97.9258
76_MES	95.3011	96.1358	91.9467	95.3610	98.2701	92.3373	94.6215	97.1347	92.1331	93.2575	98.6021	98.4175	98.0176	96.8728	99.4828	97.2146	89.2964	96.3790	89.9663	97.7395	97.5603	89.5016	97.2765	98.6892	94.6100	97.2800	91.2205	95.2791	92.1723	96.5806	98.6341	97.3519	80.6106	96.3859	98.7056	97.1555	98.5215	82.8436	91.9377	93.6757	95.7011	90.3219	89.8965	94.6383	95.9896	69.3237	88.0732	66.5775	92.1052	98.4416	75.0577	89.6685	82.3614	0.0000	79.4936	93.3304	60.9608	85.4911	92.8423	95.2471	90.1055	94.8408	84.9354	92.2804	98.0162	91.3479	96.6271	97.0617	91.4308	97.3192	98.9112	95.8884	93.8172	87.1036	96.3432	95.7079	81.8532	94.5777	95.7248	94.9701	96.6211	95.8244	97.1925	97.1381	98.2932	90.3514	98.5243	95.7566	88.7147	97.5349	93.3520	90.4747	99.9546	96.6850	95.7654	96.9357	98.8562	98.9124	97.5034	97.0252	96.7398	97.2123	97.5477	97.4003	95.0602	97.6361	96.7000	97.3091	94.4204	93.8416	94.5429	97.4352	92.1930	96.2576	98.4316	95.1466	97.0782	98.0238	98.0885	96.5370	93.8514	95.8618	95.5541	97.1140	96.8831	97.4857	96.8266	95.3978	97.0032	98.2492	97.1963
76_SUR	95.3473	89.8719	91.2149	93.4441	94.6724	90.8060	89.9326	90.4147	84.1727	87.3841	84.8508	91.3197	91.8312	90.9654	94.6945	94.2915	92.2904	89.7396	94.2723	91.1185	88.4563	93.6172	89.3874	92.2190	80.0177	87.5446	79.2355	80.5489	81.4400	79.5253	82.8813	83.8684	88.0558	82.1778	85.5887	82.2497	80.7236	92.9673	76.3019	82.4363	83.3214	87.9079	87.5503	96.6203	87.3411	91.4203	82.6653	85.5587	79.5910	87.8523	76.6180	71.1089	48.0265	79.4936	0.0000	72.2560	85.7476	62.7268	97.8407	97.8047	96.2672	98.8250	96.9980	97.1808	92.9817	97.0558	92.5058	94.6251	93.5473	93.0101	91.5322	87.2333	90.4356	96.9206	92.1176	90.9109	94.0472	89.9017	91.8705	89.2243	90.4390	88.9887	94.7243	91.3645	94.5435	96.2257	90.8324	91.9676	94.5893	86.3539	95.6816	94.9334	99.9829	98.2863	98.3525	98.6988	99.5802	99.3893	98.9308	98.9562	98.7451	98.9654	99.0175	98.9665	98.5804	99.0918	98.6811	97.7605	96.9489	97.4695	98.0653	98.9302	98.2170	98.3276	99.2734	97.8442	98.9885	99.1181	99.1474	98.5826	97.6747	98.9316	98.9344	98.6987	98.4802	99.2157	98.4813	98.5880	98.6492	99.0859	98.6296
78_DCM	94.9203	85.2895	91.2550	92.8730	91.0340	86.3902	89.7051	87.8232	88.3466	95.7013	86.3476	89.7432	90.3062	89.8521	91.6373	92.5170	95.9115	87.8955	96.2098	89.4339	87.6829	96.6395	88.5628	91.3878	85.4704	87.9114	85.1685	87.0407	87.8511	86.1894	84.1241	87.0813	96.6832	85.9866	86.6960	84.4828	80.3366	95.9715	79.9000	83.1320	83.0733	85.7949	86.1804	96.7447	78.7907	93.6745	78.2740	94.8512	81.2361	84.8872	84.2785	80.6820	68.6209	93.3304	72.2560	0.0000	87.4051	53.1264	97.4184	97.5760	98.3495	98.6632	97.9918	98.1733	88.5966	96.6585	93.3737	92.3681	92.6167	91.6193	90.9329	88.8212	88.9772	96.9178	92.2145	90.7240	95.5377	91.6552	90.7157	90.1161	90.5995	91.3209	93.9746	92.1271	90.5519	96.4582	90.1547	90.2748	96.0773	88.9136	93.8260	94.4136	99.9918	97.9526	98.7264	97.7142	99.3319	99.4881	98.0754	98.2927	98.2370	98.2566	98.4483	98.6551	97.0703	98.6679	97.1611	98.7416	98.0784	97.5511	97.8785	98.4439	97.2707	98.3712	98.8757	98.1925	98.5206	98.5776	98.6391	98.8753	98.4914	98.9287	98.5506	98.9980	97.9578	98.4074	98.4607	97.9916	98.4592	99.2380	97.9353
78_MES	95.9219	94.3960	91.0194	94.2697	97.2582	89.1072	92.2099	95.5372	92.4426	88.7527	97.9541	97.1965	97.3458	95.0975	99.0147	96.6066	83.7646	95.0022	88.7272	96.3287	95.7666	86.7633	96.0441	97.5997	91.9560	95.8051	89.2200	92.4763	90.6735	96.1348	97.7882	96.3956	87.4935	93.7888	97.4149	95.7214	97.0017	76.0713	90.0620	91.3832	92.7174	88.6741	89.5274	94.0734	93.4694	61.3124	83.7020	62.9381	90.0497	97.5969	78.9813	87.8709	83.8464	60.9608	85.7476	87.4051	0.0000	82.8623	86.8883	90.4980	88.1410	92.6389	85.7570	89.7368	96.8898	89.9468	96.4583	95.9574	90.2012	95.3832	98.4221	94.7007	91.7767	83.3646	93.4137	95.5630	80.1879	93.6893	95.9858	93.2536	95.7410	95.1561	96.0336	95.3992	97.2793	87.7490	97.0322	94.0764	86.3779	94.9679	92.1138	89.8773	99.9710	95.4961	95.1223	95.6546	98.5805	98.5815	96.1748	95.9186	96.0161	96.1156	96.0719	96.4212	92.2899	96.8519	95.9731	97.6349	94.8590	92.5736	93.2409	96.0461	91.0466	95.6915	97.7868	95.3848	95.1304	96.7887	97.1237	96.7268	94.2234	96.1564	95.2078	97.1807	96.4454	96.6065	96.5530	93.8594	96.5722	98.1090	96.0966
78_SUR	94.7315	84.6702	89.3789	92.0773	91.9655	87.1570	89.0257	87.7008	84.9393	90.4910	86.1511	90.1964	91.5878	89.7091	92.7466	92.2445	92.2866	87.8109	94.2917	89.3635	87.0952	93.2725	87.7791	91.9359	83.4258	88.3409	81.1874	84.1099	84.3387	83.8794	84.0036	85.9625	91.5193	83.8562	86.0290	83.1382	80.5439	93.2970	76.7892	80.9483	81.9483	84.5129	84.6021	95.8526	80.8569	91.6359	77.5864	84.6662	80.3450	86.6731	80.4321	76.2266	61.4941	85.4911	62.7268	53.1264	82.8623	0.0000	97.1077	97.0545	95.2845	98.3579	96.8350	96.2465	90.1082	96.2652	92.3790	92.8513	92.2376	91.3582	90.8634	86.4510	87.7230	95.2191	91.2183	91.1715	92.8039	90.4651	91.7418	89.8022	90.9091	90.2973	94.8690	91.9703	92.2339	95.2852	90.4193	90.4853	93.8266	87.3854	93.7387	94.1308	99.9794	98.0591	98.3489	98.0132	99.1853	99.4327	98.5393	98.5657	98.5221	98.5951	98.7728	98.8519	98.0701	98.9421	98.5419	98.9138	97.6700	96.3314	97.2762	98.3409	97.3459	97.7673	98.8959	97.1740	98.5006	98.7263	98.7547	98.6809	97.9548	98.8625	98.6108	98.9081	98.8649	98.6363	98.4411	98.0667	98.4536	99.1138	98.1924
82_DCM	97.1553	94.6326	95.9425	96.4723	94.6253	95.4492	96.5819	97.3790	98.3816	98.3254	99.2044	99.2145	98.1167	98.7005	99.3779	99.2197	98.1541	98.3653	97.8627	98.6329	98.8625	97.6875	98.8426	98.9718	98.6798	98.8906	98.5130	98.8629	98.6395	98.9350	98.9328	98.9731	97.5573	98.7676	99.1727	98.1909	98.6959	93.9977	97.6584	97.4511	98.1294	93.4703	92.9270	94.9674	95.2694	89.0603	94.3492	94.8606	97.2704	96.8786	96.5427	97.7475	97.2097	92.8423	97.8407	97.4184	86.8883	97.1077	0.0000	32.0761	84.7288	82.0922	93.9025	86.8523	98.1569	98.2643	97.5362	96.4349	96.6715	96.7675	98.6595	98.2887	97.3459	97.4227	98.2087	98.7201	97.2033	98.4366	98.7873	98.5269	98.8843	98.7709	99.1010	99.0034	97.9095	97.6982	98.6783	97.7911	97.3025	98.8559	89.6006	91.8515	99.9810	92.8509	95.8346	92.8839	97.8581	98.0788	92.8502	92.6757	92.8996	92.1921	93.9936	95.7375	91.5753	95.1985	95.0631	97.0573	91.9576	89.5995	90.7965	90.5958	89.1110	90.8921	91.8397	90.4814	90.6799	90.5162	90.1644	94.2593	92.7799	91.7472	91.0191	94.6127	93.5887	89.4830	91.6624	89.4194	92.2317	97.8442	91.0344
82_SUR	98.1465	94.7762	96.7577	97.5813	94.6035	96.7509	97.5710	98.2902	98.8466	98.6332	99.3517	99.3420	98.4964	98.8261	99.5308	99.4190	98.2966	98.9141	97.4338	98.9616	98.9779	97.4347	98.9955	99.2621	98.6183	99.2111	98.5573	98.9666	98.7716	99.2112	99.2837	99.0154	96.8750	98.6797	99.2737	97.7279	99.1037	95.6868	97.7758	97.7597	98.4346	95.0519	94.9327	95.7214	95.4047	92.5401	94.9928	94.7366	97.7386	98.2348	97.4881	97.9109	97.4316	95.2471	97.8047	97.5760	90.4980	97.0545	32.0761	0.0000	83.9820	79.4538	92.8476	89.3034	98.7310	98.4298	92.9091	97.4560	97.3062	97.5334	98.9076	98.2821	97.3844	97.9290	97.3401	98.8522	97.3924	98.6755	99.2200	98.4648	99.0071	98.5998	99.1756	98.8388	98.5688	97.0349	98.5805	97.6732	96.4549	98.4949	93.7140	94.6946	99.9822	95.0450	97.3481	94.5898	98.4299	98.5706	94.7123	94.5416	94.8549	94.8093	95.8126	97.0816	94.7644	96.6776	95.4130	97.6958	95.1498	93.6633	94.3758	94.0832	94.0658	94.3303	95.2061	94.0629	94.5338	94.1672	94.2225	96.0211	95.6970	95.7379	94.3866	96.2545	95.1685	94.5132	94.3254	93.6884	94.3709	98.4805	93.5617
